1.000000000000000000e+00,9.019180212081057135e-01,8.695612509587736794e-01,8.520811022738568052e-01,8.604169956117412310e-01,8.809739172420302245e-01,8.812043147087775807e-01,8.474551736700560722e-01,8.578825352459658049e-01,8.487020118519099654e-01,8.390005419821477961e-01,8.447883615716849093e-01,8.608457062881251787e-01,8.111431984079292556e-01,8.303204816908229535e-01,8.378426684098040367e-01,8.241262447485294684e-01,8.005526954706108089e-01,8.532723400822969095e-01,7.988156575280899174e-01,8.141001851613967055e-01,8.116016466349351699e-01,8.144512585202855481e-01,8.528017500875270107e-01,8.241159344188584424e-01,7.776346685054887908e-01,8.049700017459837653e-01,8.093292531775999610e-01,8.108222736008532383e-01,8.254522947469707939e-01,8.348445799953239099e-01,7.973930307872014733e-01,8.180574789662230506e-01,8.332482359708786035e-01,7.945394819037838730e-01,8.048778764123859508e-01
9.019180212081057135e-01,1.000000000000000000e+00,8.368259521294046932e-01,8.658415149873088801e-01,8.656707420801826869e-01,8.917013437972545198e-01,9.312753830368306618e-01,8.763634289486011975e-01,8.537083132681758668e-01,8.399437110288759945e-01,8.392619399499402499e-01,8.731368126768420668e-01,8.402507554313998206e-01,8.736609365092434798e-01,7.847485004441083767e-01,8.108877608302133000e-01,8.105148890708991916e-01,7.726323584304065628e-01,7.991775264270937207e-01,7.663134444118396837e-01,7.811313725930311147e-01,7.807475171677211723e-01,7.754948365787464049e-01,8.487395513955524606e-01,7.928638547577027129e-01,7.838587106260496151e-01,7.891186435010741906e-01,8.070614035064013203e-01,8.223601408361888021e-01,8.026686719461841868e-01,8.250019626999179900e-01,8.099834492097413019e-01,8.187973812233273474e-01,8.089353697364545237e-01,7.712102902559820894e-01,7.789127156714558131e-01
8.695612509587736794e-01,8.368259521294046932e-01,1.000000000000000000e+00,8.173487466518148947e-01,8.687771307303608914e-01,8.346451461323894927e-01,8.297346244420586991e-01,8.384391304197529315e-01,8.361838138782796692e-01,8.337505690757721633e-01,8.671993236345439948e-01,8.200826364872582097e-01,8.557945514728946268e-01,7.981084687161361657e-01,8.128358117540399608e-01,8.141465852708106299e-01,8.239245271267524595e-01,8.074720822415338839e-01,8.384195227392147176e-01,7.976009593082895588e-01,8.024485518720685384e-01,8.013145180890067776e-01,8.130316978189865429e-01,8.631144218056692186e-01,8.053657981995078208e-01,7.833384329307557792e-01,8.245118426162758585e-01,8.014687856815806422e-01,8.443917110722878316e-01,8.041487635241837406e-01,8.665819908964108587e-01,8.299984090998390185e-01,8.098400510318373158e-01,8.614138368657120459e-01,8.146076369474628542e-01,8.368621847657710111e-01
8.520811022738568052e-01,8.658415149873088801e-01,8.173487466518148947e-01,1.000000000000000000e+00,8.464433325612221726e-01,8.383968259991990690e-01,8.537787927073019478e-01,8.380680756512773888e-01,8.668975549079929177e-01,8.501219635747181425e-01,8.405608666571927623e-01,8.435093352794587052e-01,8.447477608413618277e-01,8.208715594704880658e-01,7.991472779853363573e-01,7.986086320457950194e-01,8.030341927645159306e-01,8.021077583143220169e-01,7.904944698544371651e-01,7.797385867524896375e-01,7.900738147246393339e-01,7.719738726702063403e-01,7.695903072381060639e-01,8.280932117826554917e-01,7.951961732561994012e-01,7.750299660615164177e-01,8.025952535220832740e-01,7.818345153889350030e-01,8.265228963945125962e-01,8.072837382177273646e-01,8.218261723284705500e-01,8.046203750405492849e-01,7.939577158035130422e-01,7.966347201943874134e-01,7.840653919112324788e-01,7.908560851001436021e-01
8.604169956117412310e-01,8.656707420801826869e-01,8.687771307303608914e-01,8.464433325612221726e-01,1.000000000000000000e+00,8.737764352786495659e-01,8.768074873694963189e-01,8.787007912225108797e-01,8.717071283181478947e-01,8.790151259655822891e-01,9.017956727605000999e-01,8.718899647786073626e-01,9.021754278379098269e-01,8.578987589505694400e-01,8.279866754858592470e-01,8.275027828629524240e-01,8.302443895580261524e-01,8.287188001057841369e-01,8.454021817386920823e-01,8.171912020379972219e-01,8.374408314223159566e-01,8.442906353162861199e-01,8.430394716936283617e-01,8.676518702937912053e-01,8.148083463337725263e-01,7.827970714798432317e-01,8.301874626203279428e-01,8.165268808378960408e-01,8.410761749959304590e-01,8.198550214856513696e-01,8.668285957773089745e-01,8.187946817944969924e-01,8.220351354874588790e-01,8.397512046022024279e-01,8.141658732590675296e-01,8.357668888103089166e-01
8.809739172420302245e-01,8.917013437972545198e-01,8.346451461323894927e-01,8.383968259991990690e-01,8.737764352786495659e-01,1.000000000000000000e+00,9.248156740980297830e-01,9.028354273835172972e-01,8.948700411215124717e-01,8.546557259946415686e-01,8.503215732495037482e-01,8.640000042644739864e-01,8.645828452826471722e-01,8.390606277899114174e-01,8.119841244018716209e-01,8.495310114627581122e-01,8.527569376968486825e-01,8.017946172551531081e-01,8.600108811736166814e-01,8.058511392689002850e-01,8.359159890919204416e-01,8.188727633125026939e-01,8.126133046472113763e-01,8.684762454149573818e-01,8.376711771184224276e-01,8.059187465132782169e-01,8.088872563130412585e-01,8.167481389732067498e-01,8.083897910663818687e-01,8.287814164521851712e-01,8.464729934283097279e-01,8.124943508900697164e-01,8.436089396523970274e-01,8.428646182156595001e-01,8.056685264016943959e-01,8.033420667400361648e-01
8.812043147087775807e-01,9.312753830368306618e-01,8.297346244420586991e-01,8.537787927073019478e-01,8.768074873694963189e-01,9.248156740980297830e-01,1.000000000000000000e+00,8.993077524898117625e-01,8.712833389063829870e-01,8.442142583307246095e-01,8.548840857378962044e-01,9.019125472047518910e-01,8.602259162780714341e-01,8.730295316293044117e-01,8.002757782670458786e-01,8.316396504692942226e-01,8.240691581096625251e-01,7.865456199087894618e-01,8.179010356414385674e-01,7.751747664482065980e-01,8.055842514759483652e-01,8.014233687773643089e-01,7.976663371572463301e-01,8.547817449633441367e-01,8.182026829946597024e-01,7.953866687627511034e-01,7.997983295305496343e-01,8.128571431176744300e-01,8.249862326721760786e-01,8.233232560200027805e-01,8.364923726286574990e-01,8.193805428877934949e-01,8.319405806065161002e-01,8.225404649612660934e-01,7.886443101284548174e-01,7.984333050509927476e-01
8.474551736700560722e-01,8.763634289486011975e-01,8.384391304197529315e-01,8.380680756512773888e-01,8.787007912225108797e-01,9.028354273835172972e-01,8.993077524898117625e-01,1.000000000000000000e+00,9.007109924948358826e-01,8.640700759924395680e-01,8.712316791071127442e-01,8.506027247965017857e-01,8.626122226457740849e-01,8.583765646436641861e-01,8.315207212756708932e-01,8.271280135011896961e-01,8.217710158106842355e-01,8.140622933473333767e-01,8.181495362727045917e-01,8.089162013874340307e-01,8.194967264282118080e-01,8.158039834190848882e-01,7.968310119103106937e-01,8.536238325456017018e-01,8.173304434691092135e-01,7.996842383776682217e-01,8.401880393167511230e-01,8.331359521454155814e-01,8.629842165415343436e-01,8.164976614481932460e-01,8.532539806322722020e-01,8.241909627262177240e-01,8.071266388984895679e-01,8.250352783582612926e-01,8.236965555364319513e-01,8.161417821372091153e-01
8.578825352459658049e-01,8.537083132681758668e-01,8.361838138782796692e-01,8.668975549079929177e-01,8.717071283181478947e-01,8.948700411215124717e-01,8.712833389063829870e-01,9.007109924948358826e-01,1.000000000000000000e+00,8.811313618206596532e-01,8.782423088646212905e-01,8.365072653243968981e-01,8.788182888343236687e-01,8.089603659130047975e-01,8.703145872197822763e-01,8.342206370796781956e-01,8.363239695519544270e-01,8.461222134752500734e-01,8.395322639214225502e-01,8.387331800225074074e-01,8.513951003782183058e-01,8.200236960225792959e-01,8.227410377276700437e-01,8.612059095997004476e-01,8.181359728659893804e-01,7.894587383054698648e-01,8.477991981973493907e-01,8.078424018103029791e-01,8.315604014336928085e-01,8.281175850929742843e-01,8.591160233335815022e-01,8.022957876881119388e-01,8.009357668212473413e-01,8.206537395223393316e-01,8.193031056658911515e-01,8.149727449051723527e-01
8.487020118519099654e-01,8.399437110288759945e-01,8.337505690757721633e-01,8.501219635747181425e-01,8.790151259655822891e-01,8.546557259946415686e-01,8.442142583307246095e-01,8.640700759924395680e-01,8.811313618206596532e-01,1.000000000000000000e+00,8.794743287801981557e-01,8.455860222889562960e-01,8.800755445937604726e-01,7.992304436547985613e-01,8.785182176782260211e-01,8.329852245775798414e-01,8.371364267940577530e-01,8.583450893718103103e-01,8.445402900417530168e-01,8.292429215255001651e-01,8.518655277936322268e-01,8.500949704146735231e-01,8.428110455043030802e-01,8.840665987434888073e-01,8.282655801410880869e-01,7.732735313951121237e-01,8.461227857824009657e-01,8.048107002334521365e-01,8.294778864927190298e-01,8.412441244293465958e-01,8.550441404417787883e-01,8.062021967344494833e-01,8.144934179964073984e-01,8.247337014225996077e-01,8.225196331983564146e-01,8.195973993320730955e-01
