8.624826757763166540e-01,8.518427807016063502e-01,8.826455893897570126e-01,8.607365123333292622e-01,8.519947500857268929e-01,8.556209481889575086e-01,8.972508001958531265e-01,8.945930278594864671e-01,8.890677830636867229e-01,8.754409109198399985e-01,1.000000000000000000e+00,8.526489952631097768e-01,9.321816520326734468e-01,9.464900372246287663e-01,9.266458507014626589e-01,9.347820551975956072e-01,8.775956312717583252e-01,8.935142662884293374e-01,8.560059934038579676e-01,8.518343683867275473e-01,8.466276923308152513e-01
7.769274736665974235e-01,7.660428006296094994e-01,7.817925665952929482e-01,7.699979933671932120e-01,7.643099889734478181e-01,7.684864167863466600e-01,8.012236729827747483e-01,8.067706438231427857e-01,7.908456786400062111e-01,8.077792138066912653e-01,8.526489952631097768e-01,1.000000000000000000e+00,8.909692862301701322e-01,8.441913065008032069e-01,8.427654391345250628e-01,8.495478858004982259e-01,7.879441571645807718e-01,8.023067727330959187e-01,7.926151862111379121e-01,7.812005525424121632e-01,7.866552857535306087e-01
8.654336469674673848e-01,8.594156492100694100e-01,8.795121026941709053e-01,8.489764662391058314e-01,8.497201070512414578e-01,8.559746301457584750e-01,8.944150527984668919e-01,8.966366851946743211e-01,8.832143626650296175e-01,8.784311227728177629e-01,9.321816520326734468e-01,8.909692862301701322e-01,1.000000000000000000e+00,9.187037978286560769e-01,9.239944958120033247e-01,9.242709054170712424e-01,8.815330310585653972e-01,8.927822874997008995e-01,8.531991406069338035e-01,8.467576077564374915e-01,8.484727710712790527e-01
8.467354261551484074e-01,8.398928788345678687e-01,8.710896105016368018e-01,8.511410762545538189e-01,8.419294723587771312e-01,8.442402596316557206e-01,8.819887465921395497e-01,8.852375622197455884e-01,8.713912308307102395e-01,8.606551500272672239e-01,9.464900372246287663e-01,8.441913065008032069e-01,9.187037978286560769e-01,1.000000000000000000e+00,9.267805355302627390e-01,9.228738384489427737e-01,8.684805737834534467e-01,8.864834548768374400e-01,8.463582564280400788e-01,8.369160990671268285e-01,8.429906207512098959e-01
8.502726465668708489e-01,8.492007151626276285e-01,8.685572161571316618e-01,8.453293687720719873e-01,8.371045325794810310e-01,8.348007158478373269e-01,8.857692474911162961e-01,8.795167485558563758e-01,8.681962041824956566e-01,8.602121717073033524e-01,9.266458507014626589e-01,8.427654391345250628e-01,9.239944958120033247e-01,9.267805355302627390e-01,1.000000000000000000e+00,9.176100451426827398e-01,8.712446035609248129e-01,8.833902140447744689e-01,8.458711057843938397e-01,8.478943530422085040e-01,8.446972576256982501e-01
8.606853914578260767e-01,8.572532282390350478e-01,8.732672759361198578e-01,8.598640541437162499e-01,8.534783485230217348e-01,8.504599051510166596e-01,8.842765932167261367e-01,8.888083321242281620e-01,8.770059483741441397e-01,8.737178333222747062e-01,9.347820551975956072e-01,8.495478858004982259e-01,9.242709054170712424e-01,9.228738384489427737e-01,9.176100451426827398e-01,1.000000000000000000e+00,8.763961968477372855e-01,8.866522841398631893e-01,8.670298523543784608e-01,8.565187517673374940e-01,8.436633025678175191e-01
9.242571858017936126e-01,8.849616002064680798e-01,8.727665063817180435e-01,8.460111907262634068e-01,8.458129310216448982e-01,8.425606265867728872e-01,8.815962651779931658e-01,8.887765194843321170e-01,8.855457407637051803e-01,8.811125617409817368e-01,8.775956312717583252e-01,7.879441571645807718e-01,8.815330310585653972e-01,8.684805737834534467e-01,8.712446035609248129e-01,8.763961968477372855e-01,1.000000000000000000e+00,9.262915277097203415e-01,8.926409883132969680e-01,8.844003614480607789e-01,8.869143864312044601e-01
8.781878705317752720e-01,8.692266528392180724e-01,8.948542563123550453e-01,8.710928602183662939e-01,8.643316923277056807e-01,8.640343661398979247e-01,8.983682516938552576e-01,9.178057317503369728e-01,8.978222918469146441e-01,8.907737978356793374e-01,8.935142662884293374e-01,8.023067727330959187e-01,8.927822874997008995e-01,8.864834548768374400e-01,8.833902140447744689e-01,8.866522841398631893e-01,9.262915277097203415e-01,1.000000000000000000e+00,8.901782478048829716e-01,8.939066051633527410e-01,8.993775317124241830e-01
8.511400613646318281e-01,8.487666797374450178e-01,8.666947354523969471e-01,8.345921516699356113e-01,8.304231105361017384e-01,8.259528841021028800e-01,8.692526467792738298e-01,8.687490926519605416e-01,8.656527408817289437e-01,8.442032005905349967e-01,8.560059934038579676e-01,7.926151862111379121e-01,8.531991406069338035e-01,8.463582564280400788e-01,8.458711057843938397e-01,8.670298523543784608e-01,8.926409883132969680e-01,8.901782478048829716e-01,1.000000000000000000e+00,9.484619152403944708e-01,9.433560271963237209e-01
8.411784292331779822e-01,8.335157009065965461e-01,8.662854070052732336e-01,8.312490458702764817e-01,8.249603953881957663e-01,8.403353928159461583e-01,8.807452535774662472e-01,8.631390665462111977e-01,8.674891746216969457e-01,8.424873834883043200e-01,8.518343683867275473e-01,7.812005525424121632e-01,8.467576077564374915e-01,8.369160990671268285e-01,8.478943530422085040e-01,8.565187517673374940e-01,8.844003614480607789e-01,8.939066051633527410e-01,9.484619152403944708e-01,1.000000000000000000e+00,9.258873908240974338e-01
8.463702624326466806e-01,8.454417318224668465e-01,8.635253010933258144e-01,8.326392521073383568e-01,8.244174128055687945e-01,8.308692816874809761e-01,8.597730171069640770e-01,8.653708070667645025e-01,8.612104578490922258e-01,8.391638419960468775e-01,8.466276923308152513e-01,7.866552857535306087e-01,8.484727710712790527e-01,8.429906207512098959e-01,8.446972576256982501e-01,8.436633025678175191e-01,8.869143864312044601e-01,8.993775317124241830e-01,9.433560271963237209e-01,9.258873908240974338e-01,1.000000000000000000e+00
